,NomeParlamentar,Partido,datEmissao,ValorLiquido,TipoDespesa
1293,Dr. Luiz Ovando,PSL,01/07/21,"56,03",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1294,Loester Trutis,PSL,01/07/21,"5918,73",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1295,Loester Trutis,PSL,01/07/21,"748,23",PASSAGEM AÉREA - RPA
1296,Loester Trutis,PSL,01/07/21,"91,9",SERVIÇOS POSTAIS
1297,Loester Trutis,PSL,01/07/21,"591,69",TELEFONIA
1298,Dr. Luiz Ovando,PSL,01/08/19,"3159,79",COMBUSTÍVEIS E LUBRIFICANTES.
1299,Loester Trutis,PSL,01/08/19,"5066,7",COMBUSTÍVEIS E LUBRIFICANTES.
1300,Loester Trutis,PSL,01/08/19,"32870,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
1301,Dr. Luiz Ovando,PSL,01/08/19,"2100,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1302,Dr. Luiz Ovando,PSL,01/08/19,"103,81",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
1303,Dr. Luiz Ovando,PSL,01/08/19,"4998,73",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1304,Loester Trutis,PSL,01/08/19,"4233,6",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1305,Dr. Luiz Ovando,PSL,01/08/19,"14535,6",PASSAGEM AÉREA - RPA
1306,Loester Trutis,PSL,01/08/19,"9988,3",PASSAGEM AÉREA - RPA
1307,Loester Trutis,PSL,01/08/19,"106,99000000000001",SERVIÇOS POSTAIS
1308,Dr. Luiz Ovando,PSL,01/08/19,"858,3599999999999",TELEFONIA
1309,Dr. Luiz Ovando,PSL,01/08/20,"2473,95",COMBUSTÍVEIS E LUBRIFICANTES.
1310,Loester Trutis,PSL,01/08/20,"619,51",COMBUSTÍVEIS E LUBRIFICANTES.
1311,Dr. Luiz Ovando,PSL,01/08/20,"2500,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1312,Dr. Luiz Ovando,PSL,01/08/20,"34,62",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
1313,Loester Trutis,PSL,01/08/20,"18176,2",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1314,Dr. Luiz Ovando,PSL,01/08/20,"5762,13",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1315,Loester Trutis,PSL,01/08/20,"4889,68",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1316,Loester Trutis,PSL,01/08/20,"3551,7599999999998",PASSAGEM AÉREA - RPA
1317,Dr. Luiz Ovando,PSL,01/08/20,"-903,5",PASSAGEM AÉREA - SIGEPA
1318,Dr. Luiz Ovando,PSL,01/08/21,"1466,9",COMBUSTÍVEIS E LUBRIFICANTES.
1319,Loester Trutis,PSL,01/08/21,"2039,25",COMBUSTÍVEIS E LUBRIFICANTES.
1320,Dr. Luiz Ovando,PSL,01/08/21,"17775,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1321,Loester Trutis,PSL,01/08/21,"6224,8",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1322,Dr. Luiz Ovando,PSL,01/08/21,"2424,1499999999996",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1323,Loester Trutis,PSL,01/08/21,"5429,37",PASSAGEM AÉREA - RPA
1324,Dr. Luiz Ovando,PSL,01/08/21,"-1644,15",PASSAGEM AÉREA - SIGEPA
1325,Dr. Luiz Ovando,PSL,01/08/21,"29,799999999999997","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO"
1326,Loester Trutis,PSL,01/08/21,"181,01",SERVIÇOS POSTAIS
1327,Dr. Luiz Ovando,PSL,01/09/19,"4134,37",COMBUSTÍVEIS E LUBRIFICANTES.
1328,Loester Trutis,PSL,01/09/19,"1863,66",COMBUSTÍVEIS E LUBRIFICANTES.
1329,Dr. Luiz Ovando,PSL,01/09/19,"3000,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
1330,Loester Trutis,PSL,01/09/19,"31000,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
1331,Dr. Luiz Ovando,PSL,01/09/19,"1100,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1332,Dr. Luiz Ovando,PSL,01/09/19,"118,46000000000001",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
1333,Dr. Luiz Ovando,PSL,01/09/19,"310,5","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
1334,Loester Trutis,PSL,01/09/19,"4000,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1335,Dr. Luiz Ovando,PSL,01/09/19,"2717,1",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1336,Loester Trutis,PSL,01/09/19,"3375,0",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1337,Dr. Luiz Ovando,PSL,01/09/19,"9200,41",PASSAGEM AÉREA - RPA
1338,Loester Trutis,PSL,01/09/19,"5398,31",PASSAGEM AÉREA - RPA
1339,Dr. Luiz Ovando,PSL,01/09/19,"25,1",SERVIÇOS POSTAIS
1340,Loester Trutis,PSL,01/09/19,"38,5",SERVIÇOS POSTAIS
1341,Dr. Luiz Ovando,PSL,01/09/19,"157,54",TELEFONIA
1342,Dr. Luiz Ovando,PSL,01/09/20,"2603,57",COMBUSTÍVEIS E LUBRIFICANTES.
1343,Loester Trutis,PSL,01/09/20,"1328,6100000000001",COMBUSTÍVEIS E LUBRIFICANTES.
1344,Dr. Luiz Ovando,PSL,01/09/20,"22,0",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
1345,Dr. Luiz Ovando,PSL,01/09/20,"5373,35",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1346,Loester Trutis,PSL,01/09/20,"4889,68",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1347,Loester Trutis,PSL,01/09/20,"5525,04",PASSAGEM AÉREA - RPA
1348,Dr. Luiz Ovando,PSL,01/09/20,"-1281,34",PASSAGEM AÉREA - SIGEPA
1349,Dr. Luiz Ovando,PSL,01/09/20,"226,24",SERVIÇOS POSTAIS
1350,Loester Trutis,PSL,01/09/20,"54,91",SERVIÇOS POSTAIS
1351,Loester Trutis,PSL,01/09/20,"810,27",TELEFONIA
1352,Dr. Luiz Ovando,PSL,01/09/21,"431,91999999999996",COMBUSTÍVEIS E LUBRIFICANTES.
1353,Loester Trutis,PSL,01/09/21,"272,39",COMBUSTÍVEIS E LUBRIFICANTES.
1354,Dr. Luiz Ovando,PSL,01/09/21,"2500,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1355,Dr. Luiz Ovando,PSL,01/09/21,"1345,3899999999999",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1356,Loester Trutis,PSL,01/09/21,"65,92",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1357,Dr. Luiz Ovando,PSL,01/09/21,"39,6","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO"
1358,Dr. Luiz Ovando,PSL,01/09/21,"232,86",TELEFONIA
1359,Loester Trutis,PSL,01/09/21,"128,97",TELEFONIA
1360,Dr. Luiz Ovando,PSL,01/10/19,"3372,73",COMBUSTÍVEIS E LUBRIFICANTES.
1361,Loester Trutis,PSL,01/10/19,"7051,200000000001",COMBUSTÍVEIS E LUBRIFICANTES.
1362,Dr. Luiz Ovando,PSL,01/10/19,"3100,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1363,Dr. Luiz Ovando,PSL,01/10/19,"151,1",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
1364,Loester Trutis,PSL,01/10/19,"989,31","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
1365,Loester Trutis,PSL,01/10/19,"4000,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1366,Dr. Luiz Ovando,PSL,01/10/19,"4216,5199999999995",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1367,Loester Trutis,PSL,01/10/19,"4000,7200000000003",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1368,Dr. Luiz Ovando,PSL,01/10/19,"10122,52",PASSAGEM AÉREA - RPA
1369,Loester Trutis,PSL,01/10/19,"14616,619999999999",PASSAGEM AÉREA - RPA
1370,Dr. Luiz Ovando,PSL,01/10/19,"-1817,88",PASSAGEM AÉREA - SIGEPA
1371,Loester Trutis,PSL,01/10/19,"133,61",SERVIÇOS POSTAIS
1372,Dr. Luiz Ovando,PSL,01/10/19,"566,05",TELEFONIA
1373,Dr. Luiz Ovando,PSL,01/10/20,"3319,41",COMBUSTÍVEIS E LUBRIFICANTES.
1374,Loester Trutis,PSL,01/10/20,"856,98",COMBUSTÍVEIS E LUBRIFICANTES.
1375,Dr. Luiz Ovando,PSL,01/10/20,"3600,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1376,Dr. Luiz Ovando,PSL,01/10/20,"64,0",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
1377,Loester Trutis,PSL,01/10/20,"6090,6",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1378,Dr. Luiz Ovando,PSL,01/10/20,"4829,27",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1379,Loester Trutis,PSL,01/10/20,"7949,32",PASSAGEM AÉREA - RPA
1380,Dr. Luiz Ovando,PSL,01/10/20,"-4812,8099999999995",PASSAGEM AÉREA - SIGEPA
1381,Dr. Luiz Ovando,PSL,01/10/20,"80,5","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO"
1382,Loester Trutis,PSL,01/10/20,"26,92",SERVIÇOS POSTAIS
1383,Dr. Luiz Ovando,PSL,01/10/21,"787,1600000000001",COMBUSTÍVEIS E LUBRIFICANTES.
1384,Loester Trutis,PSL,01/10/21,"395,52",COMBUSTÍVEIS E LUBRIFICANTES.
1385,Dr. Luiz Ovando,PSL,01/10/21,"4600,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1386,Dr. Luiz Ovando,PSL,01/10/21,"1491,55",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1387,Loester Trutis,PSL,01/10/21,"45,9",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1388,Dr. Luiz Ovando,PSL,01/10/21,"-2028,08",PASSAGEM AÉREA - SIGEPA
1389,Dr. Luiz Ovando,PSL,01/11/19,"3785,2",COMBUSTÍVEIS E LUBRIFICANTES.
1390,Loester Trutis,PSL,01/11/19,"1818,16",COMBUSTÍVEIS E LUBRIFICANTES.
1391,Dr. Luiz Ovando,PSL,01/11/19,"4200,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1392,Dr. Luiz Ovando,PSL,01/11/19,"258,45",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
1393,Loester Trutis,PSL,01/11/19,"4000,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1394,Dr. Luiz Ovando,PSL,01/11/19,"524,99",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1395,Loester Trutis,PSL,01/11/19,"4110,38",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1396,Dr. Luiz Ovando,PSL,01/11/19,"3049,3900000000003",PASSAGEM AÉREA - RPA
1397,Loester Trutis,PSL,01/11/19,"4858,03",PASSAGEM AÉREA - RPA
1398,Dr. Luiz Ovando,PSL,01/11/19,"-7668,1",PASSAGEM AÉREA - SIGEPA
1399,Loester Trutis,PSL,01/11/19,"28,4",SERVIÇOS POSTAIS
1400,Dr. Luiz Ovando,PSL,01/11/19,"1885,67",TELEFONIA
1401,Dr. Luiz Ovando,PSL,01/11/20,"4012,04",COMBUSTÍVEIS E LUBRIFICANTES.
1402,Loester Trutis,PSL,01/11/20,"1901,31",COMBUSTÍVEIS E LUBRIFICANTES.
1403,Dr. Luiz Ovando,PSL,01/11/20,"3600,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1404,Dr. Luiz Ovando,PSL,01/11/20,"20,45",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
1405,Loester Trutis,PSL,01/11/20,"6109,9",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1406,Dr. Luiz Ovando,PSL,01/11/20,"5934,36",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1407,Loester Trutis,PSL,01/11/20,"4884,3",PASSAGEM AÉREA - RPA
1408,Dr. Luiz Ovando,PSL,01/11/20,"7,0","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO"
1409,Dr. Luiz Ovando,PSL,01/11/21,"1348,28",COMBUSTÍVEIS E LUBRIFICANTES.
1410,Loester Trutis,PSL,01/11/21,"321,53999999999996",COMBUSTÍVEIS E LUBRIFICANTES.
1411,Dr. Luiz Ovando,PSL,01/11/21,"7500,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1412,Loester Trutis,PSL,01/11/21,"2000,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1413,Loester Trutis,PSL,01/11/21,"990,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1414,Dr. Luiz Ovando,PSL,01/11/21,"586,0",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1415,Loester Trutis,PSL,01/11/21,"4270,63",PASSAGEM AÉREA - RPA
1416,Dr. Luiz Ovando,PSL,01/11/21,"7,8","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO"
1417,Dr. Luiz Ovando,PSL,01/11/21,"931,44",TELEFONIA
1418,Loester Trutis,PSL,01/11/21,"383,5",TELEFONIA
1419,Dr. Luiz Ovando,PSL,01/12/19,"1785,5600000000002",COMBUSTÍVEIS E LUBRIFICANTES.
1420,Loester Trutis,PSL,01/12/19,"2870,98",COMBUSTÍVEIS E LUBRIFICANTES.
1421,Dr. Luiz Ovando,PSL,01/12/19,"1100,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1422,Dr. Luiz Ovando,PSL,01/12/19,"229,69",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
1423,Dr. Luiz Ovando,PSL,01/12/19,"593,25","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
1424,Loester Trutis,PSL,01/12/19,"4000,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1425,Dr. Luiz Ovando,PSL,01/12/19,"2950,0",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1426,Loester Trutis,PSL,01/12/19,"3375,0",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1427,Dr. Luiz Ovando,PSL,01/12/19,"817,99",PASSAGEM AÉREA - RPA
1428,Loester Trutis,PSL,01/12/19,"10508,73",PASSAGEM AÉREA - RPA
1429,Dr. Luiz Ovando,PSL,01/12/19,"88,0",PASSAGEM AÉREA - SIGEPA
1430,Dr. Luiz Ovando,PSL,01/12/19,"141,37",SERVIÇOS POSTAIS
1431,Dr. Luiz Ovando,PSL,01/12/19,"154,52",TELEFONIA
1432,Dr. Luiz Ovando,PSL,01/12/20,"2311,36",COMBUSTÍVEIS E LUBRIFICANTES.
1433,Loester Trutis,PSL,01/12/20,"2268,42",COMBUSTÍVEIS E LUBRIFICANTES.
1434,Dr. Luiz Ovando,PSL,01/12/20,"8000,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
1435,Dr. Luiz Ovando,PSL,01/12/20,"7700,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1436,Loester Trutis,PSL,01/12/20,"11800,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1437,Dr. Luiz Ovando,PSL,01/12/20,"73,41",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
1438,Dr. Luiz Ovando,PSL,01/12/20,"768,25","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
1439,Dr. Luiz Ovando,PSL,01/12/20,"5105,17",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1440,Loester Trutis,PSL,01/12/20,"6505,77",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1441,Loester Trutis,PSL,01/12/20,"4170,63",PASSAGEM AÉREA - RPA
1442,Dr. Luiz Ovando,PSL,01/12/20,"-1045,05",PASSAGEM AÉREA - SIGEPA
1443,Dr. Luiz Ovando,PSL,01/12/20,"14,899999999999999","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO"
1444,Dr. Luiz Ovando,PSL,01/12/20,"588,36",SERVIÇOS POSTAIS
1445,Dr. Luiz Ovando,PSL,01/12/21,"1152,72",COMBUSTÍVEIS E LUBRIFICANTES.
1446,Loester Trutis,PSL,01/12/21,"14000,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
1447,Dr. Luiz Ovando,PSL,01/12/21,"2500,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1448,Loester Trutis,PSL,01/12/21,"8000,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1449,Loester Trutis,PSL,01/12/21,"-406,1",PASSAGEM AÉREA - RPA
1450,Dr. Luiz Ovando,PSL,01/12/21,"-624,25",PASSAGEM AÉREA - SIGEPA
1451,Dr. Luiz Ovando,PSL,01/12/21,"880,5600000000001",TELEFONIA
1452,Vander Loubet,PT,01/01/19,"2806,32",COMBUSTÍVEIS E LUBRIFICANTES.
1453,ZECA DO PT,PT,01/01/19,"120,0",COMBUSTÍVEIS E LUBRIFICANTES.
1454,Vander Loubet,PT,01/01/19,"34500,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1455,ZECA DO PT,PT,01/01/19,"20035,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1456,Vander Loubet,PT,01/01/19,"77,42",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1457,Vander Loubet,PT,01/01/19,"1107,04",PASSAGEM AÉREA - REEMBOLSO
1458,Vander Loubet,PT,01/01/19,"2793,42",PASSAGEM AÉREA - RPA
1459,Vander Loubet,PT,01/01/19,"28,9","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO"
1460,Vander Loubet,PT,01/01/19,"380,40999999999997",SERVIÇOS POSTAIS
1461,ZECA DO PT,PT,01/01/19,"26,31",TELEFONIA
1462,Vander Loubet,PT,01/01/20,"1489,96",COMBUSTÍVEIS E LUBRIFICANTES.
1463,Vander Loubet,PT,01/01/20,"25200,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1464,Vander Loubet,PT,01/01/20,"3000,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1465,Vander Loubet,PT,01/01/20,"235,32",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1466,Vander Loubet,PT,01/01/20,"6044,78",PASSAGEM AÉREA - RPA
1467,Vander Loubet,PT,01/01/20,"493,61",SERVIÇOS POSTAIS
1468,Vander Loubet,PT,01/01/20,"608,93",TELEFONIA
1469,Vander Loubet,PT,01/01/21,"2372,95",COMBUSTÍVEIS E LUBRIFICANTES.
1470,Vander Loubet,PT,01/01/21,"10700,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1471,Vander Loubet,PT,01/01/21,"1004,0","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
1472,Vander Loubet,PT,01/01/21,"3500,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1473,Vander Loubet,PT,01/01/21,"2519,62",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1474,Vander Loubet,PT,01/01/21,"6532,78",PASSAGEM AÉREA - REEMBOLSO
1475,Vander Loubet,PT,01/01/21,"46,7","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO"
1476,Vander Loubet,PT,01/01/21,"515,18",TELEFONIA
1477,Vander Loubet,PT,01/02/19,"4335,3099999999995",COMBUSTÍVEIS E LUBRIFICANTES.
1478,ZECA DO PT,PT,01/02/19,"227,03",COMBUSTÍVEIS E LUBRIFICANTES.
1479,Vander Loubet,PT,01/02/19,"47250,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1480,Vander Loubet,PT,01/02/19,"479,0","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
1481,Vander Loubet,PT,01/02/19,"2175,62",PASSAGEM AÉREA - REEMBOLSO
1482,Vander Loubet,PT,01/02/19,"6821,97",PASSAGEM AÉREA - RPA
1483,Vander Loubet,PT,01/02/19,"44,6","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO"
1484,Vander Loubet,PT,01/02/19,"961,03",SERVIÇOS POSTAIS
1485,Vander Loubet,PT,01/02/19,"210,9",TELEFONIA
1486,Vander Loubet,PT,01/02/20,"1994,87",COMBUSTÍVEIS E LUBRIFICANTES.
1487,Vander Loubet,PT,01/02/20,"64840,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1488,Vander Loubet,PT,01/02/20,"317,2",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1489,Vander Loubet,PT,01/02/20,"50,39",SERVIÇOS POSTAIS
1490,Vander Loubet,PT,01/02/20,"1821,1100000000001",TELEFONIA
1491,Vander Loubet,PT,01/02/21,"1311,19",COMBUSTÍVEIS E LUBRIFICANTES.
1492,Vander Loubet,PT,01/02/21,"25200,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1493,Vander Loubet,PT,01/02/21,"8200,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1494,Vander Loubet,PT,01/02/21,"2480,0",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1495,Vander Loubet,PT,01/02/21,"1533,8",PASSAGEM AÉREA - REEMBOLSO
1496,Vander Loubet,PT,01/02/21,"300,02000000000004",TELEFONIA
1497,Vander Loubet,PT,01/03/19,"3199,83",COMBUSTÍVEIS E LUBRIFICANTES.
1498,Vander Loubet,PT,01/03/19,"69300,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1499,Vander Loubet,PT,01/03/19,"9000,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1500,Vander Loubet,PT,01/03/19,"2414,59",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1501,ZECA DO PT,PT,01/03/19,"602,88",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1502,Vander Loubet,PT,01/03/19,"835,1",PASSAGEM AÉREA - REEMBOLSO
1503,Vander Loubet,PT,01/03/19,"9758,52",PASSAGEM AÉREA - RPA
1504,Vander Loubet,PT,01/03/19,"703,96",SERVIÇOS POSTAIS
1505,Vander Loubet,PT,01/03/19,"394,41",TELEFONIA
1506,Vander Loubet,PT,01/03/20,"1255,05",COMBUSTÍVEIS E LUBRIFICANTES.
1507,Vander Loubet,PT,01/03/20,"12600,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1508,Vander Loubet,PT,01/03/20,"10320,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1509,Vander Loubet,PT,01/03/20,"366,0",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1510,Vander Loubet,PT,01/03/20,"1058,04",PASSAGEM AÉREA - REEMBOLSO
1511,Vander Loubet,PT,01/03/20,"45,9","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO"
1512,Vander Loubet,PT,01/03/20,"63,79",SERVIÇOS POSTAIS
1513,Vander Loubet,PT,01/03/20,"146,36",TELEFONIA
1514,Vander Loubet,PT,01/03/21,"3202,71",COMBUSTÍVEIS E LUBRIFICANTES.
1515,Vander Loubet,PT,01/03/21,"5200,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1516,Vander Loubet,PT,01/03/21,"8200,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1517,Vander Loubet,PT,01/03/21,"2552,0",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1518,Vander Loubet,PT,01/03/21,"49,9","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO"
1519,Vander Loubet,PT,01/04/19,"5226,7",COMBUSTÍVEIS E LUBRIFICANTES.
1520,Vander Loubet,PT,01/04/19,"31500,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1521,Vander Loubet,PT,01/04/19,"78,0",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
1522,Vander Loubet,PT,01/04/19,"375,0","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
1523,Vander Loubet,PT,01/04/19,"1154,36",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1524,Vander Loubet,PT,01/04/19,"2158,35",PASSAGEM AÉREA - REEMBOLSO
1525,Vander Loubet,PT,01/04/19,"9612,34",PASSAGEM AÉREA - RPA
1526,Vander Loubet,PT,01/04/19,"257,5","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO"
1527,Vander Loubet,PT,01/04/19,"35,1",SERVIÇOS POSTAIS
1528,Vander Loubet,PT,01/04/19,"247,61",TELEFONIA
1529,Vander Loubet,PT,01/04/20,"650,36",COMBUSTÍVEIS E LUBRIFICANTES.
1530,Vander Loubet,PT,01/04/20,"50840,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1531,Vander Loubet,PT,01/04/20,"392,41",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1532,Vander Loubet,PT,01/04/20,"34,0","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO"
1533,Vander Loubet,PT,01/04/20,"12,3",SERVIÇOS POSTAIS
1534,Vander Loubet,PT,01/04/20,"2081,42",TELEFONIA
1535,Vander Loubet,PT,01/04/21,"3446,89",COMBUSTÍVEIS E LUBRIFICANTES.
1536,Vander Loubet,PT,01/04/21,"18000,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
